danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature,preview_url,cover_url,name,artist
0.508,0.75,8,-7.579,1,0.949,0.867,0.0,0.87,0.499,87.283,audio_features,0Bw1lOGls2XMMUGXlEH89G,https://api.spotify.com/v1/tracks/0Bw1lOGls2XMMUGXlEH89G,https://api.spotify.com/v1/audio-analysis/0Bw1lOGls2XMMUGXlEH89G,336053,4,https://p.scdn.co/mp3-preview/1ddfaa08bf89836b51a267ce73c2f3b146bbc4b9?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b2737a998fc4661f57eec7be0b30,"Girl, You Ain't Got No Arms",Natasha Leggero
0.473,0.858,2,-6.273,1,0.94,0.872,0.0,0.779,0.388,85.931,audio_features,3VXbNAMH4NbyciYBtUzZAK,https://api.spotify.com/v1/tracks/3VXbNAMH4NbyciYBtUzZAK,https://api.spotify.com/v1/audio-analysis/3VXbNAMH4NbyciYBtUzZAK,165013,3,https://p.scdn.co/mp3-preview/3f581e373e897753758de5a40bccbbe848f1a59a?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b2737a998fc4661f57eec7be0b30,Hip Hop,Natasha Leggero
0.565,0.798,1,-7.097,1,0.932,0.891,0.0,0.935,0.535,105.86,audio_features,7bmYqcVoDcYrDqgfzVI7N8,https://api.spotify.com/v1/tracks/7bmYqcVoDcYrDqgfzVI7N8,https://api.spotify.com/v1/audio-analysis/7bmYqcVoDcYrDqgfzVI7N8,163347,3,https://p.scdn.co/mp3-preview/69cc856a445b4e56209a310c15ac89fd57f9bf0f?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b2737a998fc4661f57eec7be0b30,As Little As Possible,Natasha Leggero
0.897,0.594,1,-7.408,1,0.264,0.0805,0.0,0.438,0.557,106.0,audio_features,2ViEnnYXmb3Bm0s7XdqWdY,https://api.spotify.com/v1/tracks/2ViEnnYXmb3Bm0s7XdqWdY,https://api.spotify.com/v1/audio-analysis/2ViEnnYXmb3Bm0s7XdqWdY,158147,4,,https://i.scdn.co/image/ab67616d0000b2733f414616c82a57cb8039adf0,Hurt Feelings,Flight of the Conchords
0.848,0.56,9,-8.666,0,0.346,0.54,6.24e-05,0.0761,0.724,99.856,audio_features,6Jrsxe2RAcC3zfx791dk6z,https://api.spotify.com/v1/tracks/6Jrsxe2RAcC3zfx791dk6z,https://api.spotify.com/v1/audio-analysis/6Jrsxe2RAcC3zfx791dk6z,129107,4,,https://i.scdn.co/image/ab67616d0000b2735ea695db5495b56fb8c5af68,Hiphopopotamus vs. Rhymenoceros,Flight of the Conchords
0.814,0.516,9,-9.419,1,0.236,0.676,0.0,0.114,0.708,144.032,audio_features,3audDTxA2DcK1qqHA1pARW,https://api.spotify.com/v1/tracks/3audDTxA2DcK1qqHA1pARW,https://api.spotify.com/v1/audio-analysis/3audDTxA2DcK1qqHA1pARW,242160,4,,https://i.scdn.co/image/ab67616d0000b2735ea695db5495b56fb8c5af68,The Most Beautiful Girl (In The Room),Flight of the Conchords
0.823,0.783,5,-7.839,0,0.0744,0.0761,0.00754,0.107,0.866,95.986,audio_features,4NEHlq4GzG6VoLWpho0pIB,https://api.spotify.com/v1/tracks/4NEHlq4GzG6VoLWpho0pIB,https://api.spotify.com/v1/audio-analysis/4NEHlq4GzG6VoLWpho0pIB,245160,4,,https://i.scdn.co/image/ab67616d0000b2735ea695db5495b56fb8c5af68,Business Time,Flight of the Conchords
0.886,0.597,6,-6.851,1,0.146,0.0555,0.000214,0.103,0.751,140.026,audio_features,1CDqOWVW4XggJv4aSjxZLg,https://api.spotify.com/v1/tracks/1CDqOWVW4XggJv4aSjxZLg,https://api.spotify.com/v1/audio-analysis/1CDqOWVW4XggJv4aSjxZLg,148560,4,,https://i.scdn.co/image/ab67616d0000b2733f414616c82a57cb8039adf0,Too Many Dicks (On The Dance Floor),Flight of the Conchords
0.764,0.722,2,-6.033,1,0.106,0.32,0.000604,0.0787,0.369,134.095,audio_features,0QMiI7yf8rHfwdfvJIgvrE,https://api.spotify.com/v1/tracks/0QMiI7yf8rHfwdfvJIgvrE,https://api.spotify.com/v1/audio-analysis/0QMiI7yf8rHfwdfvJIgvrE,206330,4,https://p.scdn.co/mp3-preview/913489f25a21b20f03cfd3eee46ce4cd659228f3?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b2737bcd00ad448241a28d7e2393,Nerds - Studio,Bo Burnham
0.803,0.799,1,-4.428,0,0.277,0.511,0.0,0.0781,0.627,104.894,audio_features,4sG3QE7shDNk1DKJwEAiz5,https://api.spotify.com/v1/tracks/4sG3QE7shDNk1DKJwEAiz5,https://api.spotify.com/v1/audio-analysis/4sG3QE7shDNk1DKJwEAiz5,235227,4,https://p.scdn.co/mp3-preview/70941b4c2b77db7962bed269878fbe9ea06dc77a?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b2731d89ba706a764a434f497291,I'm Bo Yo,Bo Burnham
0.338,0.478,0,-5.895,1,0.0404,0.775,0.0,0.737,0.357,86.862,audio_features,6ghnKwHcGX1RLPWjJYKbGd,https://api.spotify.com/v1/tracks/6ghnKwHcGX1RLPWjJYKbGd,https://api.spotify.com/v1/audio-analysis/6ghnKwHcGX1RLPWjJYKbGd,261222,4,https://p.scdn.co/mp3-preview/a74cebf17b4add221b8027dd8586782db28df5d4?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b2737bcd00ad448241a28d7e2393,From God's Perspective,Bo Burnham
0.669,0.713,8,-5.736,1,0.0533,0.214,0.0,0.319,0.741,133.881,audio_features,54zS39oDi8p9adV0gyIzdD,https://api.spotify.com/v1/tracks/54zS39oDi8p9adV0gyIzdD,https://api.spotify.com/v1/audio-analysis/54zS39oDi8p9adV0gyIzdD,303987,4,https://p.scdn.co/mp3-preview/0edeb08a106ef4186959ea73ea66db94ab35f89b?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b2730c0a8b3b5269aa759040c628,OH BO (studio),Bo Burnham
0.845,0.756,11,-4.714,0,0.168,0.183,2.13e-06,0.157,0.77,121.998,audio_features,7I0N7ZNYjtSG0qKEWMQxXB,https://api.spotify.com/v1/tracks/7I0N7ZNYjtSG0qKEWMQxXB,https://api.spotify.com/v1/audio-analysis/7I0N7ZNYjtSG0qKEWMQxXB,240747,4,https://p.scdn.co/mp3-preview/06cab07e82e0fb69a0449219d4ac98d3ee27cf51?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b2730c0a8b3b5269aa759040c628,"WORDS, WORDS, WORDS (studio)",Bo Burnham
0.823,0.731,3,-4.273,1,0.307,0.422,0.0,0.306,0.877,90.3,audio_features,2hhFpD32iXUd4GaCu6T4wn,https://api.spotify.com/v1/tracks/2hhFpD32iXUd4GaCu6T4wn,https://api.spotify.com/v1/audio-analysis/2hhFpD32iXUd4GaCu6T4wn,195693,4,https://p.scdn.co/mp3-preview/cd71b5deaaa79968fd8e550de25b13db63da7a1f?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b2732c17e4eda39df1a360b7b3fd,Everyday Normal Guy 2,Jon Lajoie
0.83,0.695,9,-7.242,1,0.255,0.0916,0.0,0.0445,0.747,160.011,audio_features,3FoF0CZh1JJLJumig6KSWe,https://api.spotify.com/v1/tracks/3FoF0CZh1JJLJumig6KSWe,https://api.spotify.com/v1/audio-analysis/3FoF0CZh1JJLJumig6KSWe,152293,4,https://p.scdn.co/mp3-preview/98fa3e3d6fcb7aeaf27cf40f4097841f07ef2c78?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b2732c17e4eda39df1a360b7b3fd,Show Me Your Genitals,Jon Lajoie
0.659,0.846,9,-4.334,0,0.175,0.37,0.0,0.197,0.731,170.184,audio_features,3dzcstTqXZSuZXYHvKQxsd,https://api.spotify.com/v1/tracks/3dzcstTqXZSuZXYHvKQxsd,https://api.spotify.com/v1/audio-analysis/3dzcstTqXZSuZXYHvKQxsd,224615,4,https://p.scdn.co/mp3-preview/48f3f8d2c3b5325e9252d7b0b2f5dd73e0651c9f?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b273418bb5b9297bee33b986fb64,F**k Everything,Jon Lajoie
0.661,0.72,7,-4.726,1,0.316,0.286,0.0,0.106,0.688,169.899,audio_features,2KldK81uQyPpbJLwEekaLQ,https://api.spotify.com/v1/tracks/2KldK81uQyPpbJLwEekaLQ,https://api.spotify.com/v1/audio-analysis/2KldK81uQyPpbJLwEekaLQ,201493,4,https://p.scdn.co/mp3-preview/969155798c7594ff0468f4792a829f11da57e45d?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b2732c17e4eda39df1a360b7b3fd,Everyday Normal Guy,Jon Lajoie
0.835,0.642,11,-6.827,0,0.125,0.0619,2.99e-06,0.107,0.161,119.984,audio_features,4aj2LcgzAwmRRpVelj3J0j,https://api.spotify.com/v1/tracks/4aj2LcgzAwmRRpVelj3J0j,https://api.spotify.com/v1/audio-analysis/4aj2LcgzAwmRRpVelj3J0j,298156,4,https://p.scdn.co/mp3-preview/343a27448064cbb6a5bf5731b9f2f9aeceae6dca?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b273595b063f4021d24511ec77da,I Kill People,Jon Lajoie
0.495,0.825,5,-8.767,1,0.91,0.842,0.0,0.772,0.347,115.075,audio_features,7ERMoOq9btOum3LwAbnB88,https://api.spotify.com/v1/tracks/7ERMoOq9btOum3LwAbnB88,https://api.spotify.com/v1/audio-analysis/7ERMoOq9btOum3LwAbnB88,140107,3,https://p.scdn.co/mp3-preview/01a0e02ed40d5c1458410e55f379ea57ca878c3a?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b273144cd849aa4d059ebec7a754,Over 40 and Dating,Maria Bamford
0.513,0.919,0,-7.634,1,0.943,0.827,0.0,0.974,0.46,81.684,audio_features,3e1x2UlLHhb5qNBxY3aRZQ,https://api.spotify.com/v1/tracks/3e1x2UlLHhb5qNBxY3aRZQ,https://api.spotify.com/v1/audio-analysis/3e1x2UlLHhb5qNBxY3aRZQ,212800,4,https://p.scdn.co/mp3-preview/be2785b0eed41c3f32fb61080ed1764b1240bbaa?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b2737aec29f6320d14c17a1a551b,Baby Jesus,Maria Bamford
0.572,0.681,5,-9.33,1,0.941,0.808,0.0,0.837,0.715,90.213,audio_features,6VLU6P4EQOoHc1Ww4Ca7cf,https://api.spotify.com/v1/tracks/6VLU6P4EQOoHc1Ww4Ca7cf,https://api.spotify.com/v1/audio-analysis/6VLU6P4EQOoHc1Ww4Ca7cf,139360,4,https://p.scdn.co/mp3-preview/92337b6c361625b20e5aef3f9d67b8e4f3c7ec2b?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b2737aec29f6320d14c17a1a551b,My Sister,Maria Bamford
0.404,0.894,4,-8.809,0,0.956,0.778,0.0,0.953,0.365,63.106,audio_features,5LAKjehzlbzZrJB2tOapUY,https://api.spotify.com/v1/tracks/5LAKjehzlbzZrJB2tOapUY,https://api.spotify.com/v1/audio-analysis/5LAKjehzlbzZrJB2tOapUY,409427,3,https://p.scdn.co/mp3-preview/86fea92f0e25089bf5ffbdf5f755632266b0ade8?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b273144cd849aa4d059ebec7a754,Right and Wrong,Maria Bamford
0.541,0.786,5,-9.507,1,0.946,0.778,0.0,0.904,0.753,145.788,audio_features,5FWRSS8OQV0Jr30Gn53Tir,https://api.spotify.com/v1/tracks/5FWRSS8OQV0Jr30Gn53Tir,https://api.spotify.com/v1/audio-analysis/5FWRSS8OQV0Jr30Gn53Tir,72720,4,https://p.scdn.co/mp3-preview/c841a8b0dd255d353f2c12167d5b8412032df2c6?cid=718b8cfaa2a44b50bc178452e14878ec,https://i.scdn.co/image/ab67616d0000b2737aec29f6320d14c17a1a551b,Getting Older,Maria Bamford
